timestamp1,device_location1,line_reg_no1,route_reg_no1,route_reg_no,customer_profile_name,card_uid3,timestamp,stationfrom_short_name,chout_timestamp,stationto_short_name,money_value,transaction_count,money_value1,transaction_count2,money_value3
20.10.2021,227 - AGY 671 MC,101,1,1,Adult,20050129395,7:03:59 AM,Ceres,7:19:34 AM,Km 16,13,2,28,5,66
20.10.2021,227 - AGY 671 MC,101,2,2,Adult,20050129701,3:15:37 PM,Vitória,4:16:56 PM,Cimoc,15,3,38,5,66
20.10.2021,227 - AGY 671 MC,101,2,2,Adult,20050132163,1:57:10 PM,Boane,2:08:27 PM,Entrada Do Areiro,10,3,38,5,66
20.10.2021,227 - AGY 671 MC,101,2,2,Adult,20050011963,5:58:41 AM,Joao Mateus,6:29:59 AM,Vitória,13,3,38,5,66
20.10.2021,236 - AHJ 650 MC,210,1,1,Adult,20050104100,11:02:15 AM,Hospital José Macamo,7:22:50 AM,,15,2,25,6,80
20.10.2021,236 - AHJ 650 MC,210,1,1,Adult,20050121608,7:53:45 AM,Mbinguana - T3,8:22:50 AM,Mafurreira,10,2,25,6,80
20.10.2021,236 - AHJ 650 MC,210,2,2,Adult,20050101272,3:56:18 PM,Esquina,6:01:51 AM,,15,4,55,6,80
20.10.2021,236 - AHJ 650 MC,210,2,2,Adult,20050009052,5:39:13 AM,Mapandane,7:01:51 AM,Interfranca,15,4,55,6,80
20.10.2021,236 - AHJ 650 MC,210,2,2,Adult,20050073952,5:34:15 AM,Esquina,6:58:03 AM,Entreposto / Guerra Popular,15,4,55,6,80
20.10.2021,236 - AHJ 650 MC,210,2,2,Adult,20050009603,5:29:38 AM,Largo de Matlhemele,6:31:49 AM,Oficina,10,4,55,6,80
20.10.2021,239 - AHA 256 MC,213,1,1,Adult,20050057126,6:07:18 PM,Laurentina,7:02:32 PM,Bombas Da Machava,13,7,88,31,364
20.10.2021,239 - AHA 256 MC,213,1,1,Adult,20050003807,3:24:58 PM,PRAÇA DOS TRABALHADORES,4:19:59 PM,Manduca ,13,7,88,31,364
20.10.2021,239 - AHA 256 MC,213,1,1,Adult,20050057009,1:14:59 PM,Fajardo,1:57:28 PM,BEDENE,13,7,88,31,364
20.10.2021,239 - AHA 256 MC,213,1,1,Adult,20050029876,1:06:42 PM,Mandela,1:57:07 PM,BEDENE,13,7,88,31,364
20.10.2021,239 - AHA 256 MC,213,1,1,Adult,20050128932,1:06:15 PM,Mandela,1:38:09 PM,Manduca ,13,7,88,31,364
20.10.2021,239 - AHA 256 MC,213,1,1,Adult,20050019186,12:53:30 PM,PRAÇA DOS TRABALHADORES,1:56:05 PM,Mercadinho,13,7,88,31,364
20.10.2021,239 - AHA 256 MC,213,1,1,Adult,20050130042,12:51:58 PM,PRAÇA DOS TRABALHADORES,1:29:08 PM,Junta,10,7,88,31,364
20.10.2021,239 - AHA 256 MC,213,2,2,Adult,20050133012,5:21:06 PM,Tamega,2:10:23 PM,,13,24,276,31,364
20.10.2021,239 - AHA 256 MC,213,2,2,Adult,20050029942,2:40:08 PM,BEDENE,3:10:23 PM,Hospital José Macamo,13,24,276,31,364
20.10.2021,239 - AHA 256 MC,213,2,2,Adult,20050117794,11:41:45 AM,BEDENE,12:11:44 PM,Oficina,10,24,276,31,364
20.10.2021,239 - AHA 256 MC,213,2,2,Adult,20050117795,11:02:10 AM,BEDENE,11:52:44 AM,Bombas Da Machava,10,24,276,31,364
20.10.2021,239 - AHA 256 MC,213,2,2,Adult,20050117690,10:47:55 AM,Manduca ,10:59:27 AM,BEDENE,10,24,276,31,364
20.10.2021,239 - AHA 256 MC,213,2,2,Adult,20050133041,10:47:48 AM,Manduca ,10:59:34 AM,BEDENE,10,24,276,31,364
20.10.2021,239 - AHA 256 MC,213,2,2,Adult,20050117648,10:44:06 AM,Manduca ,11:00:02 AM,BEDENE,10,24,276,31,364
20.10.2021,239 - AHA 256 MC,213,2,2,Adult,20050057009,8:31:13 AM,BEDENE,9:22:45 AM,Hospital José Macamo,13,24,276,31,364
20.10.2021,239 - AHA 256 MC,213,2,2,Adult,20050124512,8:05:00 AM,BEDENE,9:09:23 AM,Oficina,10,24,276,31,364
20.10.2021,239 - AHA 256 MC,213,2,2,Adult,20050019041,8:02:21 AM,BEDENE,9:34:01 AM,Entreposto / Guerra Popular,13,24,276,31,364
20.10.2021,239 - AHA 256 MC,213,2,2,Adult,20050029876,8:02:15 AM,BEDENE,9:35:41 AM,Mandela,13,24,276,31,364
20.10.2021,239 - AHA 256 MC,213,2,2,Adult,20050019172,6:02:54 AM,BEDENE,6:57:00 AM,Entreposto / Guerra Popular,13,24,276,31,364
20.10.2021,239 - AHA 256 MC,213,2,2,Adult,20050133041,6:01:44 AM,BEDENE,6:17:33 AM,Tamega,10,24,276,31,364
20.10.2021,239 - AHA 256 MC,213,2,2,Adult,20050117690,6:01:36 AM,BEDENE,6:17:29 AM,Tamega,10,24,276,31,364
20.10.2021,239 - AHA 256 MC,213,2,2,Adult,20050092125,5:53:14 AM,BEDENE,7:01:15 AM,Laurentina,13,24,276,31,364
20.10.2021,239 - AHA 256 MC,213,2,2,Adult,20050029917,5:47:52 AM,BEDENE,6:45:05 AM,Brigada Montada,13,24,276,31,364
20.10.2021,239 - AHA 256 MC,213,2,2,Adult,20050120482,5:44:40 AM,BEDENE,7:02:58 AM,Laurentina,13,24,276,31,364
20.10.2021,239 - AHA 256 MC,213,2,2,Adult,20050124518,5:42:27 AM,BEDENE,6:57:04 AM,Entreposto / Guerra Popular,13,24,276,31,364
20.10.2021,239 - AHA 256 MC,213,2,2,Adult,20050029821,5:41:51 AM,BEDENE,6:56:07 AM,Jardim ,10,24,276,31,364
20.10.2021,239 - AHA 256 MC,213,2,2,Adult,20050117648,5:41:46 AM,BEDENE,6:26:51 AM,Tamega,10,24,276,31,364
20.10.2021,239 - AHA 256 MC,213,2,2,Adult,20050001349,5:41:21 AM,BEDENE,7:00:17 AM,Mandela,13,24,276,31,364
20.10.2021,239 - AHA 256 MC,213,2,2,Adult,20050109571,5:41:16 AM,BEDENE,6:43:40 AM,Brigada Montada,13,24,276,31,364
20.10.2021,239 - AHA 256 MC,213,2,2,Adult,20050088729,5:41:12 AM,BEDENE,6:40:39 AM,Oficina,10,24,276,31,364
20.10.2021,239 - AHA 256 MC,213,2,2,Adult,20050090357,5:41:01 AM,BEDENE,6:56:11 AM,Jardim ,10,24,276,31,364
20.10.2021,240 - AGV 996 MC,228,1,1,Adult,20050129872,5:45:50 PM,MUSEU,7:04:00 PM,Patrice Lumumba,15,6,90,10,145
20.10.2021,240 - AGV 996 MC,228,1,1,Adult,20050120484,5:45:18 PM,MUSEU,3:14:10 PM,,15,6,90,10,145
20.10.2021,240 - AGV 996 MC,228,1,1,Adult,20050035775,3:06:18 PM,MUSEU,4:14:10 PM,Fios,15,6,90,10,145
20.10.2021,240 - AGV 996 MC,228,1,1,Adult,20050012039,3:06:07 PM,MUSEU,4:13:08 PM,Mafurreira,15,6,90,10,145
20.10.2021,240 - AGV 996 MC,228,1,1,Adult,20050320935,12:22:28 PM,MUSEU,1:20:31 PM,Canhoeiro,15,6,90,10,145
20.10.2021,240 - AGV 996 MC,228,1,1,Adult,20050027369,9:37:31 AM,MUSEU,10:26:48 AM,Canhoeiro,15,6,90,10,145
20.10.2021,240 - AGV 996 MC,228,2,2,Adult,20050004946,11:22:38 AM,Patrice Lumumba,8:24:12 AM,,15,4,55,10,145
20.10.2021,240 - AGV 996 MC,228,2,2,Adult,20050029086,8:13:04 AM,Fios,9:24:12 AM,UP,15,4,55,10,145
20.10.2021,240 - AGV 996 MC,228,2,2,Adult,20050115905,8:06:55 AM,Fios,8:49:48 AM,Manduca,10,4,55,10,145
20.10.2021,240 - AGV 996 MC,228,2,2,Adult,20050107397,5:43:43 AM,Fios,6:33:32 AM,Escola Alto Maé-Bombas,15,4,55,10,145
20.10.2021,241 - AGT 639 MC,205,2,2,Adult,20050019081,8:57:21 PM,Tamega,9:27:07 PM,Hospital,10,6,75,6,75
20.10.2021,241 - AGT 639 MC,205,2,2,Adult,20050124138,4:06:26 PM,Fim Do Muro,4:56:36 PM,Mandela,15,6,75,6,75
20.10.2021,241 - AGT 639 MC,205,2,2,Adult,20050030611,11:53:13 AM,NKOBE,12:00:27 PM,Arco Iris,10,6,75,6,75
20.10.2021,241 - AGT 639 MC,205,2,2,Adult,20050007384,6:47:11 AM,Entreposto / Guerra Popular,7:23:20 AM,Tamega,15,6,75,6,75
20.10.2021,241 - AGT 639 MC,205,2,2,Adult,20050074415,6:46:42 AM,Entreposto / Guerra Popular,7:30:47 AM,Mafurreira,15,6,75,6,75
20.10.2021,241 - AGT 639 MC,205,2,2,Adult,20050019277,5:31:21 AM,Largo Matlemele,5:59:10 AM,Tamega,10,6,75,6,75
20.10.2021,242 - AGT 697 MC,227,1,1,Adult,20050107397,4:42:39 PM,Laurentina,5:56:15 PM,Mafurreira,15,5,65,5,65
20.10.2021,242 - AGT 697 MC,227,1,1,Adult,20050109567,12:22:35 PM,Oficina,12:57:56 PM,Fios,10,5,65,5,65
20.10.2021,242 - AGT 697 MC,227,1,1,Adult,20050106213,11:43:53 AM,Laurentina,7:49:22 AM,,15,5,65,5,65
20.10.2021,242 - AGT 697 MC,227,1,1,Adult,20050410949,9:56:27 AM,Fios,8:49:22 AM,,10,5,65,5,65
20.10.2021,242 - AGT 697 MC,227,1,1,Adult,20050016722,8:59:15 AM,Entreposto / Guerra Popular,9:49:22 AM,Loja Ferreira,15,5,65,5,65
20.10.2021,243 - AGY 686 MC,211,1,1,Adult,20050018122,9:04:01 AM,SIKWAMA,3:23:51 PM,,10,1,10,8,83
20.10.2021,243 - AGY 686 MC,211,2,2,Adult,20050320748,7:27:30 PM,Mandela,4:23:51 PM,,10,7,73,8,83
20.10.2021,243 - AGY 686 MC,211,2,2,Adult,20050132540,4:23:08 PM,Mandela,5:23:51 PM,Mandela,10,7,73,8,83
20.10.2021,243 - AGY 686 MC,211,2,2,Adult,20050123316,4:21:36 PM,Mandela,5:51:20 PM,Mandela,10,7,73,8,83
20.10.2021,243 - AGY 686 MC,211,2,2,Adult,20050104308,1:32:36 PM,Mandela,2:46:32 PM,Mandela,10,7,73,8,83
20.10.2021,243 - AGY 686 MC,211,2,2,Adult,20050097608,1:31:55 PM,Mandela,2:40:36 PM,Mandela,10,7,73,8,83
20.10.2021,243 - AGY 686 MC,211,2,2,Adult,20050003749,12:39:30 PM,Mandela,1:28:32 PM,Fajardo,10,7,73,8,83
20.10.2021,243 - AGY 686 MC,211,2,2,Adult,20050056456,9:27:59 AM,Liberdade,10:07:14 AM,Fajardo,13,7,73,8,83
20.10.2021,245 - AGT 710 MC,207,1,1,Adult,20050134226,5:14:20 PM,PRAÇA DOS TRABALHADORES,10:46:13 PM,,15,7,95,9,125
20.10.2021,245 - AGT 710 MC,207,1,1,Adult,20050115637,4:33:38 PM,Direcçao,11:46:13 PM,,10,7,95,9,125
20.10.2021,245 - AGT 710 MC,207,1,1,Adult,20050056193,2:44:11 PM,PRAÇA DOS TRABALHADORES,12:46:13 AM,,15,7,95,9,125
20.10.2021,245 - AGT 710 MC,207,1,1,Adult,20050019446,8:20:03 AM,Entreposto / Guerra Popular,1:46:13 AM,,15,7,95,9,125
20.10.2021,245 - AGT 710 MC,207,1,1,Adult,20050111619,8:11:07 AM,PRAÇA DOS TRABALHADORES,2:46:13 AM,,15,7,95,9,125
20.10.2021,245 - AGT 710 MC,207,1,1,Adult,20050121623,6:21:34 AM,Bananeiras,3:46:13 AM,,10,7,95,9,125
20.10.2021,245 - AGT 710 MC,207,1,1,Adult,20050127491,5:59:12 AM,Mandela,4:46:13 AM,,15,7,95,9,125
20.10.2021,245 - AGT 710 MC,207,2,2,Adult,20050017468,1:28:56 PM,Cossa,5:46:13 AM,,15,2,30,9,125
20.10.2021,245 - AGT 710 MC,207,2,2,Adult,20050042365,6:54:02 AM,Saul,6:46:13 AM,,15,2,30,9,125
20.10.2021,247 - AGV 692 MC,204,2,2,Adult,20050122936,7:09:47 AM,Oficina,7:46:13 AM,Farmácia,10,3,35,3,35
20.10.2021,247 - AGV 692 MC,204,2,2,Adult,20050111771,7:02:35 AM,Junta,7:41:39 AM,Parque,15,3,35,3,35
20.10.2021,247 - AGV 692 MC,204,2,2,Adult,20050132416,6:48:23 AM,Entreposto / Guerra Popular,3:02:49 PM,,10,3,35,3,35
20.10.2021,250 - AGT 726 MC,225,1,1,Adult,20050128882,3:38:56 PM,Laurentina,4:02:49 PM,Brigada Montada,10,2,20,2,20
20.10.2021,250 - AGT 726 MC,225,1,1,Adult,20050128746,1:07:41 PM,Jardim,1:24:36 PM,Patrice Lumumba,10,2,20,2,20
20.10.2021,254 - AGV 446 MC,209,2,2,Adult,20050103941,10:31:44 AM,Mafurreira,11:33:11 AM,Fajardo,15,4,45,4,45
20.10.2021,254 - AGV 446 MC,209,2,2,Adult,20050134538,9:49:19 AM,Mafurreira,10:11:09 AM,Zama Zama,10,4,45,4,45
20.10.2021,254 - AGV 446 MC,209,2,2,Adult,20050114748,6:28:57 AM,Hospital Ndlavela,7:00:43 AM,Esquina,10,4,45,4,45
20.10.2021,254 - AGV 446 MC,209,2,2,Adult,20050027911,6:22:30 AM, Estádio ,6:43:34 AM,Primeira Rua,10,4,45,4,45
20.10.2021,255 - AGV 704 MC,209,1,1,Adult,20050133522,3:33:09 PM,Esquina,4:02:06 PM,Mafurreira,10,6,70,7,80
20.10.2021,255 - AGV 704 MC,209,1,1,Adult,20050027911,12:21:03 PM,Centro,12:42:52 PM,Eca,10,6,70,7,80
20.10.2021,255 - AGV 704 MC,209,1,1,Adult,20050114891,12:14:44 PM,Canhoeiro,1:18:54 PM,PRAÇA DOS TRABALHADORES,15,6,70,7,80
20.10.2021,255 - AGV 704 MC,209,1,1,Adult,20050009522,12:12:56 PM,Canhoeiro,12:33:02 PM,Mafurreira,10,6,70,7,80
20.10.2021,255 - AGV 704 MC,209,1,1,Adult,20050088547,12:12:44 PM,Canhoeiro,12:29:17 PM,Bagaladez,10,6,70,7,80
20.10.2021,255 - AGV 704 MC,209,1,1,Adult,20050026468,10:23:12 AM,PRAÇA DOS TRABALHADORES,11:22:30 AM,Mafurreira,15,6,70,7,80
20.10.2021,255 - AGV 704 MC,209,2,2,Adult,20050122972,8:57:20 AM,Largo de Matlhemele,9:24:49 AM,Carwash,10,1,10,7,80
20.10.2021,256 - AGV 700 MC,204,2,2,Adult,20050134062,3:28:26 PM,Mafurreira,11:02:56 AM,,15,4,55,4,55
20.10.2021,256 - AGV 700 MC,204,2,2,Adult,20050133398,11:45:06 AM,Fajardo,12:02:56 PM,Oficina,15,4,55,4,55
20.10.2021,256 - AGV 700 MC,204,2,2,Adult,20050128619,10:24:16 AM,Estádio,10:32:41 AM,Oficina,10,4,55,4,55
20.10.2021,256 - AGV 700 MC,204,2,2,Adult,20050085473,9:58:12 AM,Xikhelene,10:56:18 AM,Entreposto / Guerra Popular,15,4,55,4,55
20.10.2021,257 - AHA 303 MC,222,1,1,Adult,20050133794,3:21:29 PM,MUSEU,4:29:12 PM,Mercadinho,15,5,70,5,70
20.10.2021,257 - AHA 303 MC,222,1,1,Adult,20050320207,3:20:55 PM,MUSEU,4:50:50 PM,Primeira Rua,15,5,70,5,70
20.10.2021,257 - AHA 303 MC,222,1,1,Adult,20050128692,11:54:47 AM,MUSEU,1:11:54 PM,Escola t3,15,5,70,5,70
20.10.2021,257 - AHA 303 MC,222,1,1,Adult,20050103854,7:28:35 AM,Segunda Rotunda,8:58:51 AM,Entreposto / Guerra Popular,15,5,70,5,70
20.10.2021,257 - AHA 303 MC,222,1,1,Adult,20050112839,6:07:25 AM,MUSEU,6:25:43 AM,Cemitério,10,5,70,5,70
20.10.2021,259 - AGZ 278 MC,223,2,2,Adult,20050131214,2:01:08 PM,Laurentina,3:26:03 PM,Cemitério,15,8,100,8,100
20.10.2021,259 - AGZ 278 MC,223,2,2,Adult,20050129664,9:12:53 AM,Segunda Rotunda,10:34:27 AM,NISSAN,15,8,100,8,100
20.10.2021,259 - AGZ 278 MC,223,2,2,Adult,20050134041,7:53:51 AM,Brigada Montada,8:52:18 AM,Segunda Rotunda,15,8,100,8,100
20.10.2021,259 - AGZ 278 MC,223,2,2,Adult,20050007843,7:42:13 AM,Laurentina,8:45:58 AM,Cemitério,15,8,100,8,100
20.10.2021,259 - AGZ 278 MC,223,2,2,Adult,20050109778,6:02:03 AM,Segunda Rotunda,6:53:33 AM,Manduca,10,8,100,8,100
20.10.2021,259 - AGZ 278 MC,223,2,2,Adult,20050113406,5:52:32 AM,Segunda Rotunda,6:40:21 AM, Estádio ,10,8,100,8,100
20.10.2021,259 - AGZ 278 MC,223,2,2,Adult,20050121535,5:51:29 AM,Segunda Rotunda,6:53:51 AM,Manduca,10,8,100,8,100
20.10.2021,259 - AGZ 278 MC,223,2,2,Adult,20050006648,5:51:24 AM,Segunda Rotunda,6:53:43 AM,Manduca,10,8,100,8,100
20.10.2021,261 - AIH 935 MC,222,2,2,Adult,20050111771,6:31:52 PM,Xikhelene,7:15:53 PM,Jardim ,10,9,105,9,105
20.10.2021,261 - AIH 935 MC,222,2,2,Adult,20050000591,5:46:58 PM,Segunda Rotunda,7:37:27 PM,MUSEU,15,9,105,9,105
20.10.2021,261 - AIH 935 MC,222,2,2,Adult,20050039542,3:48:55 PM,MUSEU,5:22:22 PM,Terra Sem Ninguém,15,9,105,9,105
20.10.2021,261 - AIH 935 MC,222,2,2,Adult,20050106329,2:50:21 PM,Centro,3:18:11 PM,Manduca,10,9,105,9,105
20.10.2021,261 - AIH 935 MC,222,2,2,Adult,20050094231,1:21:57 PM,Barraca Verde,2:00:01 PM,Cemitério,10,9,105,9,105
20.10.2021,261 - AIH 935 MC,222,2,2,Adult,20050051786,12:34:19 PM,UP,1:46:31 PM,Primeira Rua,15,9,105,9,105
20.10.2021,261 - AIH 935 MC,222,2,2,Adult,20050062570,10:45:02 AM,Mercearia,11:32:21 AM,Jardim ,10,9,105,9,105
20.10.2021,261 - AIH 935 MC,222,2,2,Adult,20050121760,9:30:05 AM,Barraca Verde,9:48:29 AM,Matchekane,10,9,105,9,105
20.10.2021,261 - AIH 935 MC,222,2,2,Adult,20050125306,5:17:25 AM,Segunda Rotunda,5:37:54 AM,Centro,10,9,105,9,105
20.10.2021,268 - AIH 972 MC,102,1,1,Adult,20050117811,10:23:15 AM,Matola Rio,11:03:21 AM,Matola Rio,10,2,23,2,23
20.10.2021,268 - AIH 972 MC,102,1,1,Adult,20050018561,9:30:57 AM,Ceres,3:07:56 PM,,13,2,23,2,23
20.10.2021,269 - AHA 953 MC,101,2,2,Adult,20050134219,3:16:47 PM,Malanga,4:07:56 PM,Km 16,15,2,30,2,30
20.10.2021,269 - AHA 953 MC,101,2,2,Adult,20050061120,9:18:23 AM,Malanga,10:10:27 AM,Aldeia,15,2,30,2,30
20.10.2021,270 - AHA 236 MC,101,2,2,Adult,20050129321,4:34:51 PM,Bloco Dois,11:55:45 AM,,15,2,30,2,30
20.10.2021,270 - AHA 236 MC,101,2,2,Adult,20050091316,6:39:33 AM,Thandavanto,12:55:45 PM,,15,2,30,2,30
20.10.2021,272 - AHW 299 MC,101,2,2,Adult,20050012072,1:55:18 PM,Pantera ,1:55:45 PM,ISTEG,13,1,13,1,13
20.10.2021,274 - AIH 963 MC,101,2,2,Adult,20050011388,5:40:17 PM,Vitória,6:42:42 PM,Km 16,15,2,36,2,36
20.10.2021,274 - AIH 963 MC,101,2,2,Adult,20050015683,5:19:35 AM,Boane,7:15:10 AM,,21,2,36,2,36
20.10.2021,279 - AIH 993 MC,205,1,1,Adult,20050030611,10:05:31 AM,Arco Iris,8:15:10 AM,,10,3,40,11,140
20.10.2021,279 - AIH 993 MC,205,1,1,Adult,20050133685,9:02:48 AM,Entreposto / Guerra Popular,9:15:10 AM,,15,3,40,11,140
20.10.2021,279 - AIH 993 MC,205,1,1,Adult,20050134359,8:52:07 AM,Laurentina,10:15:10 AM,,15,3,40,11,140
20.10.2021,279 - AIH 993 MC,205,2,2,Adult,20050072970,7:30:49 PM,Mandela,11:15:10 AM,,10,8,100,11,140
20.10.2021,279 - AIH 993 MC,205,2,2,Adult,20050089575,7:27:29 PM,PRAÇA DOS TRABALHADORES,12:15:10 PM,,10,8,100,11,140
20.10.2021,279 - AIH 993 MC,205,2,2,Adult,20050003618,4:21:50 PM,PRAÇA DOS TRABALHADORES,1:15:10 PM,,10,8,100,11,140
20.10.2021,279 - AIH 993 MC,205,2,2,Adult,20050019276,3:30:23 PM,Machava Socimol,2:15:10 PM,,15,8,100,11,140
20.10.2021,279 - AIH 993 MC,205,2,2,Adult,20050124262,12:15:37 PM,Laurentina,3:15:10 PM,,10,8,100,11,140
20.10.2021,279 - AIH 993 MC,205,2,2,Adult,20050021149,11:38:21 AM,Direcçao,4:15:10 PM,,15,8,100,11,140
20.10.2021,279 - AIH 993 MC,205,2,2,Adult,20050129685,7:22:45 AM,Hospital,5:15:10 PM,,15,8,100,11,140
20.10.2021,279 - AIH 993 MC,205,2,2,Adult,20050124262,7:21:46 AM,Hospital,6:15:10 PM,,15,8,100,11,140
20.10.2021,282 - AHJ 638 MC,212,2,2,Adult,20050320396,5:45:31 PM,MUSEU,7:15:10 PM,SIKWAMA,13,7,91,7,91
20.10.2021,282 - AHJ 638 MC,212,2,2,Adult,20050126766,5:45:25 PM,MUSEU,6:38:07 PM,Bananeiras,13,7,91,7,91
20.10.2021,282 - AHJ 638 MC,212,2,2,Adult,20050025650,3:10:46 PM,Mimmos,4:16:25 PM,Oficina,13,7,91,7,91
20.10.2021,282 - AHJ 638 MC,212,2,2,Adult,20050124918,2:53:45 PM,MUSEU,4:18:20 PM,SIKWAMA,13,7,91,7,91
20.10.2021,282 - AHJ 638 MC,212,2,2,Adult,20050004961,2:32:14 PM,MUSEU,4:18:06 PM,SIKWAMA,13,7,91,7,91
20.10.2021,282 - AHJ 638 MC,212,2,2,Adult,20050120910,11:53:42 AM,MUSEU,12:51:19 PM,Mercadinho,13,7,91,7,91
20.10.2021,282 - AHJ 638 MC,212,2,2,Adult,20050092131,8:10:41 AM,Bananeiras,5:48:25 PM,,13,7,91,7,91
20.10.2021,286 - AGY 701 MC,213,2,2,Adult,20050057127,5:10:53 PM,Laurentina,6:48:25 PM,Campo,13,14,170,14,170
20.10.2021,286 - AGY 701 MC,213,2,2,Adult,20050025917,5:10:49 PM,Laurentina,6:50:49 PM,BEDENE,13,14,170,14,170
20.10.2021,286 - AGY 701 MC,213,2,2,Adult,20050092125,5:09:35 PM,Laurentina,6:51:18 PM,BEDENE,13,14,170,14,170
20.10.2021,286 - AGY 701 MC,213,2,2,Adult,20050111904,5:08:56 PM,Laurentina,6:51:07 PM,BEDENE,13,14,170,14,170
20.10.2021,286 - AGY 701 MC,213,2,2,Adult,20050082246,2:00:09 PM,Tamega,2:03:52 PM,Manduca ,10,14,170,14,170
20.10.2021,286 - AGY 701 MC,213,2,2,Adult,20050064379,1:59:49 PM,Tamega,2:26:14 PM,Versalhes,13,14,170,14,170
20.10.2021,286 - AGY 701 MC,213,2,2,Adult,20050086721,10:42:38 AM,BEDENE,11:08:46 AM,Manduca ,10,14,170,14,170
20.10.2021,286 - AGY 701 MC,213,2,2,Adult,20050320147,10:39:35 AM,BEDENE,11:39:06 AM,Escola Alto Maé-Bombas,13,14,170,14,170
20.10.2021,286 - AGY 701 MC,213,2,2,Adult,20050035754,9:19:44 AM,Fajardo,9:53:02 AM,BEDENE,13,14,170,14,170
20.10.2021,286 - AGY 701 MC,213,2,2,Adult,20050089691,7:23:43 AM,BEDENE,8:46:19 AM,Entreposto / Guerra Popular,13,14,170,14,170
20.10.2021,286 - AGY 701 MC,213,2,2,Adult,20050117792,7:23:39 AM,BEDENE,8:46:23 AM,Entreposto / Guerra Popular,13,14,170,14,170
20.10.2021,286 - AGY 701 MC,213,2,2,Adult,20050117689,6:43:40 AM,Oficina,7:19:58 AM,Mercadinho,10,14,170,14,170
20.10.2021,286 - AGY 701 MC,213,2,2,Adult,20050120255,5:27:38 AM,BEDENE,5:50:41 AM,Oficina,10,14,170,14,170
20.10.2021,286 - AGY 701 MC,213,2,2,Adult,20050004132,5:27:09 AM,BEDENE,6:02:34 AM,Entreposto / Guerra Popular,13,14,170,14,170
20.10.2021,289 - AII 013 MC,205,2,2,Adult,20050019455,6:35:10 PM,Entreposto / Guerra Popular,7:05:16 PM,Coca Cola,15,6,90,6,90
20.10.2021,289 - AII 013 MC,205,2,2,Adult,20050084173,5:45:41 PM,Pinheiros,6:20:26 PM,PRAÇA DOS TRABALHADORES,15,6,90,6,90
20.10.2021,289 - AII 013 MC,205,2,2,Adult,20050029712,2:23:23 PM,Hospital,3:32:56 PM,Entreposto / Guerra Popular,15,6,90,6,90
20.10.2021,289 - AII 013 MC,205,2,2,Adult,20050052401,12:01:56 PM,Entreposto / Guerra Popular,12:43:12 PM,Tamega,15,6,90,6,90
20.10.2021,289 - AII 013 MC,205,2,2,Adult,20050052560,11:50:03 AM,PRAÇA DOS TRABALHADORES,1:13:54 PM,Hospital,15,6,90,6,90
20.10.2021,289 - AII 013 MC,205,2,2,Adult,20050051589,7:02:59 AM,Hospital,8:13:11 AM,Fajardo,15,6,90,6,90
20.10.2021,290 - AGT 692 MC,207,1,1,Adult,20050003534,5:40:39 PM,Entreposto / Guerra Popular,6:30:35 PM,Baiao,15,5,75,5,75
20.10.2021,290 - AGT 692 MC,207,1,1,Adult,20050082243,4:28:22 PM,16,5:20:54 PM,Versalhes,15,5,75,5,75
20.10.2021,290 - AGT 692 MC,207,1,1,Adult,20050320126,2:12:37 PM,Laurentina,2:58:51 PM,Machava Naz Naz,15,5,75,5,75
20.10.2021,290 - AGT 692 MC,207,1,1,Adult,20050029593,10:44:03 AM,PRAÇA DOS TRABALHADORES,12:07:52 PM,Saul,15,5,75,5,75
20.10.2021,290 - AGT 692 MC,207,1,1,Adult,20050019563,10:43:48 AM,PRAÇA DOS TRABALHADORES,12:08:11 PM,Saul,15,5,75,5,75
20.10.2021,297 - AHA 237 MC,212,2,2,Adult,20050057161,6:14:38 PM,Zuide,6:35:16 PM,Fajardo,13,2,26,2,26
20.10.2021,297 - AHA 237 MC,212,2,2,Adult,20050056446,10:02:55 AM,MUSEU,11:07:23 AM,Mercadinho,13,2,26,2,26
20.10.2021,298 - AHA 306 MC,212,1,1,Adult,20050062093,11:40:19 AM,Malanga,12:17:10 PM,Bombas,13,3,39,8,104
20.10.2021,298 - AHA 306 MC,212,1,1,Adult,20050110656,9:54:41 AM,SIKWAMA,10:35:48 AM,Fajardo,13,3,39,8,104
20.10.2021,298 - AHA 306 MC,212,1,1,Adult,20050022296,6:15:01 AM,Entreposto / Guerra Popular,4:52:09 AM,,13,3,39,8,104
20.10.2021,298 - AHA 306 MC,212,2,2,Adult,20050126766,5:23:22 AM,Centro,5:52:09 AM,MUSEU,13,5,65,8,104
20.10.2021,298 - AHA 306 MC,212,2,2,Adult,20050008543,5:11:04 AM,Bombas,5:51:48 AM,MUSEU,13,5,65,8,104
20.10.2021,298 - AHA 306 MC,212,2,2,Adult,20050004977,4:56:48 AM,SIKWAMA,5:48:14 AM,Escola Industrial,13,5,65,8,104
20.10.2021,298 - AHA 306 MC,212,2,2,Adult,20050004961,4:56:40 AM,SIKWAMA,5:52:02 AM,MUSEU,13,5,65,8,104
20.10.2021,298 - AHA 306 MC,212,2,2,Adult,20050099509,4:56:27 AM,SIKWAMA,5:49:26 AM,Interfranca,13,5,65,8,104
20.10.2021,3 - AHV 728 MC,604,1,1,Adult,20050097239,7:28:17 PM,ANJO AVOADOR,8:06:17 PM,Subida,12,11,146,31,397
